family,source_file,source_column,candidate_key,logical_parent,raw_target,parsing_policy,analytical_use,disposition,reconciliation_rule,metadata_variants
ncen,INTER_FUND_BORROWING_DETAIL.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_inter_fund_borrowing_detail_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,INTER_FUND_LENDING_DETAIL.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_inter_fund_lending_detail_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,INTER_FUND_LENDING_DETAIL.tsv,LENDING_DAYS_OUTSTANDING,False,FUND_REPORTED_INFO.tsv,ncen_inter_fund_lending_detail_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,INTER_FUND_LENDING_DETAIL.tsv,LENDING_LOAN_AVERAGE,False,FUND_REPORTED_INFO.tsv,ncen_inter_fund_lending_detail_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_DETAIL.tsv,AVERAGE_CREDIT_LINE_USED,False,FUND_REPORTED_INFO.tsv,ncen_line_of_credit_detail_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_DETAIL.tsv,CREDIT_TYPE,False,FUND_REPORTED_INFO.tsv,ncen_line_of_credit_detail_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_DETAIL.tsv,DAYS_CREDIT_USED,False,FUND_REPORTED_INFO.tsv,ncen_line_of_credit_detail_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_DETAIL.tsv,FUND_ID,True,FUND_REPORTED_INFO.tsv,ncen_line_of_credit_detail_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_DETAIL.tsv,IS_CREDIT_LINE_COMMITTED,False,FUND_REPORTED_INFO.tsv,ncen_line_of_credit_detail_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_DETAIL.tsv,IS_CREDIT_LINE_USED,False,FUND_REPORTED_INFO.tsv,ncen_line_of_credit_detail_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_DETAIL.tsv,LINE_OF_CREDIT_SEQNUM,True,FUND_REPORTED_INFO.tsv,ncen_line_of_credit_detail_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_DETAIL.tsv,LINE_OF_CREDIT_SIZE,False,FUND_REPORTED_INFO.tsv,ncen_line_of_credit_detail_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_INSTITUTION.tsv,CREDIT_INSTITUTION_NAME,False,LINE_OF_CREDIT_DETAIL.tsv,ncen_line_of_credit_institution_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_INSTITUTION.tsv,FUND_ID,False,LINE_OF_CREDIT_DETAIL.tsv,ncen_line_of_credit_institution_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LINE_OF_CREDIT_INSTITUTION.tsv,LINE_OF_CREDIT_SEQNUM,False,LINE_OF_CREDIT_DETAIL.tsv,ncen_line_of_credit_institution_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,ACCESSION_NUMBER,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,ADDRESS1,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,ADDRESS2,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,BOOKS_RECORDS_DESC,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,CITY,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,COUNTRY,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,OFFICE_NAME,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,PHONE,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,STATE,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LOCATION_BOOKS_RECORD.tsv,ZIP,False,SUBMISSION.tsv,ncen_location_books_record_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LONGTERM_DEBT_DEFAULT.tsv,DEFAULT_AMNT_PER_1000,False,FUND_REPORTED_INFO.tsv,ncen_longterm_debt_default_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LONGTERM_DEBT_DEFAULT.tsv,DEFAULT_DATE,False,FUND_REPORTED_INFO.tsv,ncen_longterm_debt_default_raw,date_field_specific_fail_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LONGTERM_DEBT_DEFAULT.tsv,DEFAULT_NATURE,False,FUND_REPORTED_INFO.tsv,ncen_longterm_debt_default_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LONGTERM_DEBT_DEFAULT.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_longterm_debt_default_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,LONGTERM_DEBT_DEFAULT.tsv,TOTAL_DEFAULT_AMNT,False,FUND_REPORTED_INFO.tsv,ncen_longterm_debt_default_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,MASTER_FUNDS.tsv,FILE_NUM,False,FUND_REPORTED_INFO.tsv,ncen_master_funds_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,MASTER_FUNDS.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_master_funds_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,MASTER_FUNDS.tsv,FUND_LEI,False,FUND_REPORTED_INFO.tsv,ncen_master_funds_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,MASTER_FUNDS.tsv,FUND_NAME,False,FUND_REPORTED_INFO.tsv,ncen_master_funds_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,MASTER_FUNDS.tsv,SEC_FILE_NUM,False,FUND_REPORTED_INFO.tsv,ncen_master_funds_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRICING_SERVICE.tsv,COUNTRY,False,FUND_REPORTED_INFO.tsv,ncen_pricing_service_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRICING_SERVICE.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_pricing_service_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRICING_SERVICE.tsv,IS_AFFILIATED,False,FUND_REPORTED_INFO.tsv,ncen_pricing_service_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRICING_SERVICE.tsv,OTHER_IDENTIFYING_NUM_DESC,False,FUND_REPORTED_INFO.tsv,ncen_pricing_service_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRICING_SERVICE.tsv,PRICING_SERVICE_LEI,False,FUND_REPORTED_INFO.tsv,ncen_pricing_service_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRICING_SERVICE.tsv,PRICING_SERVICE_NAME,False,FUND_REPORTED_INFO.tsv,ncen_pricing_service_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRICING_SERVICE.tsv,STATE,False,FUND_REPORTED_INFO.tsv,ncen_pricing_service_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_TRANSACTION.tsv,COUNTRY,False,FUND_REPORTED_INFO.tsv,ncen_principal_transaction_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_TRANSACTION.tsv,CRD_NUM,False,FUND_REPORTED_INFO.tsv,ncen_principal_transaction_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_TRANSACTION.tsv,FILE_NUM,False,FUND_REPORTED_INFO.tsv,ncen_principal_transaction_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_TRANSACTION.tsv,FUND_ID,False,FUND_REPORTED_INFO.tsv,ncen_principal_transaction_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_TRANSACTION.tsv,PRINCIPAL_LEI,False,FUND_REPORTED_INFO.tsv,ncen_principal_transaction_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_TRANSACTION.tsv,PRINCIPAL_NAME,False,FUND_REPORTED_INFO.tsv,ncen_principal_transaction_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_TRANSACTION.tsv,PRINCIPAL_TOTAL_PURCHASE_SALE,False,FUND_REPORTED_INFO.tsv,ncen_principal_transaction_raw,decimal_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_TRANSACTION.tsv,STATE,False,FUND_REPORTED_INFO.tsv,ncen_principal_transaction_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_UNDERWRITER.tsv,ACCESSION_NUMBER,False,SUBMISSION.tsv,ncen_principal_underwriter_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_UNDERWRITER.tsv,COUNTRY,False,SUBMISSION.tsv,ncen_principal_underwriter_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_UNDERWRITER.tsv,CRD_NUM,False,SUBMISSION.tsv,ncen_principal_underwriter_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_UNDERWRITER.tsv,FILE_NUM,False,SUBMISSION.tsv,ncen_principal_underwriter_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_UNDERWRITER.tsv,IS_AFFILIATED,False,SUBMISSION.tsv,ncen_principal_underwriter_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_UNDERWRITER.tsv,STATE,False,SUBMISSION.tsv,ncen_principal_underwriter_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_UNDERWRITER.tsv,UNDERWRITER_LEI,False,SUBMISSION.tsv,ncen_principal_underwriter_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PRINCIPAL_UNDERWRITER.tsv,UNDERWRITER_NAME,False,SUBMISSION.tsv,ncen_principal_underwriter_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PUBLIC_ACCOUNTANT.tsv,ACCESSION_NUMBER,False,SUBMISSION.tsv,ncen_public_accountant_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PUBLIC_ACCOUNTANT.tsv,COUNTRY,False,SUBMISSION.tsv,ncen_public_accountant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PUBLIC_ACCOUNTANT.tsv,PCAOB_NUM,False,SUBMISSION.tsv,ncen_public_accountant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PUBLIC_ACCOUNTANT.tsv,PUB_ACCOUNTANT_LEI,False,SUBMISSION.tsv,ncen_public_accountant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PUBLIC_ACCOUNTANT.tsv,PUB_ACCOUNTANT_NAME,False,SUBMISSION.tsv,ncen_public_accountant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,PUBLIC_ACCOUNTANT.tsv,STATE,False,SUBMISSION.tsv,ncen_public_accountant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,REGISTRANT.tsv,ACCESSION_NUMBER,True,SUBMISSION.tsv,ncen_registrant_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
ncen,REGISTRANT.tsv,ADDRESS1,False,SUBMISSION.tsv,ncen_registrant_raw,text_preserve_lexical,operating_and_governance,raw_and_typed_projection,source_rows_equal_raw_rows,e9ea96c869370e6618093f18afd0b30ccc1736ee39d53c6309336081e041af92;fb55228ca976c43955c9a49bccf2bc21c8b70d3c7194f936f13289f06acca737
